Account_name,SenderCity,ReceiverCity,ServiceType,LeggingCost,Carrier_name
104.0,49.0,453.0,7,241.52,halls refrigeration
104.0,49.0,453.0,9,120.76,halls refrigeration
104.0,49.0,453.0,9,120.76,halls refrigeration
162.0,49.0,49.0,5,15.75,cargo plus ltd
104.0,49.0,49.0,5,15.75,cargo plus ltd
183.0,49.0,281.0,2,35.0,transfreight
104.0,49.0,453.0,7,120.76,halls refrigeration
183.0,49.0,424.0,2,94.66,bascik transport
183.0,49.0,424.0,2,58.46,bascik transport
104.0,49.0,445.0,7,92.01,halls refrigeration
162.0,49.0,186.0,8,45.15,stl linehaul
104.0,49.0,395.0,9,92.01,halls refrigeration
183.0,49.0,281.0,2,35.0,transfreight
183.0,49.0,424.0,2,62.7,bascik transport
162.0,49.0,424.0,8,424.8,stl linehaul
183.0,49.0,1.0,2,59.87,mainstream nz ltd
104.0,49.0,453.0,7,120.76,halls refrigeration
104.0,49.0,49.0,5,15.75,cargo plus ltd
104.0,49.0,49.0,5,15.75,cargo plus ltd
183.0,49.0,424.0,2,89.92,bascik transport
162.0,49.0,453.0,8,33.6,stl linehaul
183.0,49.0,424.0,2,58.46,bascik transport
127.0,323.0,424.0,2,450.0,stl linehaul
127.0,453.0,323.0,2,122.82,stl linehaul
127.0,107.0,323.0,2,235.35,mackenzie transport
127.0,107.0,323.0,2,227.5,stl linehaul
127.0,424.0,323.0,2,520.0,stl linehaul
167.0,25.0,253.0,2,62.35,mainstream nz ltd
167.0,25.0,453.0,2,40.57,mainstream nz ltd
167.0,25.0,456.0,2,55.57,mainstream nz ltd
162.0,49.0,220.0,8,44.1,stl linehaul
167.0,25.0,245.0,2,127.68,mainstream nz ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
104.0,49.0,1.0,9,92.01,halls refrigeration
183.0,49.0,281.0,2,35.0,transfreight
104.0,49.0,49.0,5,31.5,cargo plus ltd
162.0,49.0,424.0,8,553.5,stl linehaul
183.0,49.0,424.0,2,58.46,bascik transport
167.0,25.0,229.0,2,108.86,mainstream nz ltd
162.0,49.0,453.0,8,71.39,stl linehaul
183.0,49.0,281.0,2,35.0,transfreight
162.0,49.0,49.0,5,157.5,cargo plus ltd
104.0,49.0,453.0,7,120.76,halls refrigeration
67.0,49.0,477.0,2,551.83,stl linehaul
104.0,49.0,253.0,9,97.76,halls refrigeration
104.0,49.0,431.0,9,138.0,halls refrigeration
183.0,49.0,424.0,2,58.46,bascik transport
67.0,49.0,424.0,2,70.99,bascik transport
67.0,49.0,49.0,5,15.75,cargo plus ltd
67.0,49.0,18.0,2,33.6,stl linehaul
67.0,49.0,281.0,2,138.68,stl linehaul
78.0,49.0,344.0,2,489.0,stl linehaul
78.0,49.0,191.0,2,193.3,stl linehaul
78.0,49.0,253.0,2,257.92,stl linehaul
78.0,49.0,49.0,5,94.5,cargo plus ltd
78.0,49.0,49.0,5,110.25,cargo plus ltd
78.0,49.0,49.0,5,141.75,cargo plus ltd
78.0,49.0,49.0,5,126.0,cargo plus ltd
78.0,49.0,49.0,5,94.5,cargo plus ltd
78.0,49.0,49.0,5,157.5,cargo plus ltd
162.0,49.0,221.0,8,35.69,stl linehaul
74.0,49.0,424.0,2,341.02,stl linehaul
78.0,49.0,316.0,8,204.42,stl linehaul
67.0,49.0,253.0,2,293.6,stl linehaul
67.0,49.0,424.0,2,58.46,bascik transport
67.0,49.0,424.0,2,58.46,bascik transport
78.0,49.0,49.0,5,204.75,cargo plus ltd
78.0,49.0,14.0,2,436.6,cargo plus ltd
78.0,49.0,49.0,5,262.5,cargo plus ltd
78.0,49.0,49.0,5,157.5,cargo plus ltd
78.0,49.0,49.0,5,126.0,cargo plus ltd
78.0,49.0,49.0,5,94.5,cargo plus ltd
78.0,49.0,49.0,5,220.5,cargo plus ltd
167.0,25.0,281.0,2,28.83,mainstream nz ltd
74.0,424.0,291.0,4,1798.41,bascik transport
78.0,49.0,187.0,8,215.24,stl linehaul
67.0,49.0,281.0,2,283.03,stl linehaul
78.0,49.0,253.0,2,257.91,stl linehaul
78.0,49.0,220.0,8,322.39,stl linehaul
67.0,49.0,281.0,2,136.88,stl linehaul
78.0,49.0,49.0,5,204.75,cargo plus ltd
153.0,424.0,317.0,2,37.86,booth's transport (si) ltd
153.0,424.0,107.0,2,443.81,mackenzie transport
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,9.0,2,30.0,booth's transport (si) ltd
183.0,49.0,424.0,2,58.46,stl linehaul
162.0,49.0,191.0,2,51.84,transfreight
162.0,49.0,49.0,5,65.75,cargo plus ltd
183.0,49.0,424.0,2,58.46,bascik transport
183.0,49.0,424.0,2,58.19,bascik transport
74.0,424.0,49.0,2,46.17,linfox
104.0,49.0,445.0,7,92.01,halls refrigeration
104.0,49.0,453.0,7,120.76,halls refrigeration
104.0,49.0,395.0,9,92.01,halls refrigeration
162.0,49.0,453.0,8,131.64,bascik transport
67.0,49.0,50.0,2,209.08,mainstream nz ltd
78.0,49.0,26.0,8,785.4,stl linehaul
78.0,49.0,1.0,2,419.1,stl linehaul
74.0,424.0,291.0,4,1797.85,bascik transport
78.0,49.0,49.0,5,225.0,transfreight
153.0,424.0,424.0,5,7.55,booth's transport (si) ltd
153.0,424.0,212.0,2,100.0,booth's transport (si) ltd
153.0,424.0,317.0,2,26.37,booth's transport (si) ltd
153.0,424.0,245.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,153.01,booth's transport (si) ltd
153.0,424.0,405.0,2,45.97,booth's transport (si) ltd
153.0,424.0,338.0,2,43.42,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
78.0,49.0,191.0,5,171.83,stl linehaul
78.0,49.0,281.0,5,280.97,stl linehaul
78.0,49.0,221.0,2,386.87,stl linehaul
78.0,49.0,26.0,8,693.0,stl linehaul
162.0,49.0,445.0,8,53.73,stl linehaul
162.0,49.0,445.0,8,39.15,stl linehaul
162.0,49.0,424.0,8,378.0,stl linehaul
183.0,49.0,281.0,2,35.0,transfreight
183.0,49.0,424.0,2,58.19,bascik transport
167.0,25.0,203.0,2,72.7,mainstream nz ltd
104.0,49.0,49.0,5,31.5,cargo plus ltd
104.0,49.0,253.0,7,97.76,halls refrigeration
104.0,49.0,453.0,7,124.0,halls refrigeration
74.0,49.0,424.0,2,58.46,bascik transport
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
153.0,424.0,407.0,2,30.0,booth's transport (si) ltd
153.0,424.0,502.0,2,30.0,booth's transport (si) ltd
153.0,424.0,57.0,2,35.25,booth's transport (si) ltd
153.0,424.0,171.0,2,72.94,booth's transport (si) ltd
153.0,424.0,225.0,2,121.18,booth's transport (si) ltd
153.0,424.0,38.0,2,30.0,booth's transport (si) ltd
153.0,424.0,331.0,2,42.75,booth's transport (si) ltd
153.0,424.0,424.0,5,20.62,lk transport store rite logistics
67.0,49.0,424.0,2,63.89,bascik transport
103.0,381.0,424.0,2,30.0,booth's transport (si) ltd
103.0,15.0,424.0,2,30.0,booth's transport (si) ltd
153.0,424.0,110.0,2,48.64,booth's transport (si) ltd
183.0,49.0,1.0,2,70.1,mainstream nz ltd
153.0,424.0,381.0,2,62.1,booth's transport (si) ltd
153.0,424.0,108.0,2,49.86,booth's transport (si) ltd
153.0,424.0,80.0,2,212.38,booth's transport (si) ltd
104.0,49.0,395.0,9,92.01,halls refrigeration
104.0,49.0,453.0,9,120.76,halls refrigeration
78.0,49.0,431.0,8,344.0,stl linehaul
78.0,49.0,281.0,2,280.97,stl linehaul
78.0,49.0,281.0,8,280.97,stl linehaul
78.0,49.0,26.0,2,821.2,stl linehaul
78.0,49.0,191.0,8,171.83,stl linehaul
78.0,49.0,14.0,2,97.02,stl linehaul
78.0,49.0,424.0,2,50.4,stl linehaul
78.0,49.0,49.0,5,204.75,cargo plus ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
183.0,49.0,424.0,2,73.02,bascik transport
74.0,49.0,86.0,8,1113.66,stl linehaul
74.0,49.0,86.0,8,462.29,booth's transport (si) ltd
167.0,25.0,432.0,2,40.57,mainstream nz ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
183.0,49.0,424.0,2,58.46,bascik transport
104.0,49.0,49.0,5,15.75,cargo plus ltd
67.0,49.0,191.0,2,140.12,stl linehaul
78.0,49.0,1.0,8,483.59,stl linehaul
78.0,49.0,164.0,8,160.99,stl linehaul
183.0,49.0,424.0,2,87.15,bascik transport
183.0,49.0,424.0,2,58.19,bascik transport
183.0,49.0,1.0,2,54.18,mainstream nz ltd
74.0,291.0,424.0,2,176.58,bascik transport
78.0,49.0,431.0,8,344.0,stl linehaul
162.0,49.0,221.0,8,57.57,stl linehaul
153.0,424.0,215.0,2,30.0,booth's transport (si) ltd
103.0,424.0,424.0,2,42.16,combined freightlines
153.0,424.0,204.0,2,26.37,booth's transport (si) ltd
153.0,424.0,80.0,2,39.78,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,102.82,booth's transport (si) ltd
153.0,424.0,38.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,30.0,booth's transport (si) ltd
153.0,424.0,49.0,2,58.46,bascik transport
153.0,424.0,233.0,2,26.37,booth's transport (si) ltd
162.0,49.0,424.0,8,729.0,stl linehaul
153.0,424.0,38.0,2,30.0,booth's transport (si) ltd
78.0,49.0,26.0,2,785.4,stl linehaul
78.0,49.0,186.0,8,376.15,stl linehaul
153.0,424.0,364.0,2,30.0,booth's transport (si) ltd
153.0,424.0,407.0,2,39.1,booth's transport (si) ltd
153.0,424.0,460.0,2,30.0,booth's transport (si) ltd
153.0,424.0,233.0,2,26.37,booth's transport (si) ltd
74.0,424.0,291.0,2,40.72,booth's transport (si) ltd
187.0,49.0,221.0,8,64.48,stl linehaul
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,457.0,2,30.0,booth's transport (si) ltd
153.0,424.0,34.0,2,38.95,booth's transport (si) ltd
153.0,424.0,80.0,2,33.66,booth's transport (si) ltd
153.0,424.0,108.0,2,26.37,booth's transport (si) ltd
153.0,424.0,502.0,2,30.0,booth's transport (si) ltd
153.0,424.0,34.0,2,38.95,booth's transport (si) ltd
153.0,424.0,204.0,2,30.65,combined freightlines
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
74.0,49.0,424.0,6,204.61,bascik transport
103.0,225.0,424.0,2,30.0,booth's transport (si) ltd
103.0,280.0,424.0,2,93.0,booth's transport (si) ltd
103.0,80.0,424.0,2,37.15,booth's transport (si) ltd
103.0,80.0,424.0,2,30.0,booth's transport (si) ltd
153.0,424.0,171.0,2,72.94,booth's transport (si) ltd
183.0,49.0,424.0,2,58.19,bascik transport
183.0,49.0,281.0,2,35.0,transfreight
78.0,49.0,316.0,8,175.2,stl linehaul
104.0,49.0,49.0,5,15.75,cargo plus ltd
78.0,49.0,187.0,8,215.24,stl linehaul
78.0,49.0,344.0,2,451.38,stl linehaul
78.0,49.0,186.0,2,45.15,stl linehaul
78.0,49.0,281.0,8,302.58,stl linehaul
78.0,49.0,49.0,5,126.0,cargo plus ltd
104.0,49.0,49.0,5,15.75,cargo plus ltd
104.0,49.0,445.0,9,92.01,halls refrigeration
74.0,424.0,49.0,2,58.19,linfox
104.0,49.0,1.0,7,92.01,halls refrigeration
78.0,49.0,431.0,2,387.0,stl linehaul
162.0,424.0,49.0,8,89.23,bascik transport
183.0,49.0,424.0,2,58.19,bascik transport
131.0,49.0,281.0,2,56.43,transfreight
153.0,424.0,424.0,5,13.4,lk transport store rite logistics
132.0,281.0,49.0,5,79.0,freightplus ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,287.0,2,72.94,booth's transport (si) ltd
153.0,424.0,212.0,2,189.97,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,207.0,2,45.97,frews tpt ltd
153.0,424.0,80.0,2,118.12,booth's transport (si) ltd
153.0,424.0,80.0,2,65.49,booth's transport (si) ltd
153.0,424.0,424.0,5,20.62,lk transport store rite logistics
153.0,424.0,332.0,2,30.0,booth's transport (si) ltd
153.0,424.0,49.0,2,58.46,bascik transport
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,347.0,2,65.47,booth's transport (si) ltd
78.0,49.0,1.0,8,257.92,stl linehaul
78.0,49.0,143.0,8,300.92,stl linehaul
78.0,49.0,238.0,8,116.42,stl linehaul
153.0,424.0,488.0,2,80.22,booth's transport (si) ltd
153.0,424.0,56.0,2,30.0,booth's transport (si) ltd
127.0,323.0,453.0,2,249.47,stl linehaul
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,502.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,7.55,booth's transport (si) ltd
153.0,424.0,436.0,2,74.85,combined freightlines
153.0,424.0,424.0,5,13.4,lk transport store rite logistics
153.0,424.0,80.0,2,50.8,booth's transport (si) ltd
153.0,424.0,215.0,2,30.0,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
103.0,80.0,424.0,6,95.29,booth's transport (si) ltd
103.0,280.0,424.0,2,30.0,booth's transport (si) ltd
103.0,245.0,424.0,6,31.17,booth's transport (si) ltd
103.0,225.0,424.0,2,30.0,booth's transport (si) ltd
103.0,280.0,424.0,2,78.12,booth's transport (si) ltd
103.0,434.0,424.0,2,30.0,booth's transport (si) ltd
103.0,122.0,424.0,6,35.0,raglan carriers
103.0,122.0,424.0,6,45.0,mainstream nz ltd
103.0,111.0,424.0,2,30.0,booth's transport (si) ltd
78.0,49.0,49.0,2,99.0,freightplus ltd
153.0,424.0,107.0,2,26.37,booth's transport (si) ltd
153.0,424.0,407.0,2,41.44,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
104.0,49.0,153.0,9,82.11,halls refrigeration
103.0,49.0,113.0,6,362.89,bascik transport
103.0,113.0,424.0,2,32.0,booth's transport (si) ltd
103.0,86.0,424.0,2,30.0,booth's transport (si) ltd
103.0,280.0,424.0,2,30.0,booth's transport (si) ltd
103.0,424.0,424.0,2,22.74,combined freightlines
103.0,245.0,424.0,2,30.0,booth's transport (si) ltd
103.0,419.0,424.0,6,49.34,booth's transport (si) ltd
103.0,434.0,424.0,2,30.0,booth's transport (si) ltd
153.0,424.0,381.0,2,30.0,booth's transport (si) ltd
127.0,453.0,323.0,2,249.47,stl linehaul
104.0,49.0,153.0,9,82.11,halls refrigeration
74.0,445.0,221.0,4,978.0,stl linehaul
104.0,49.0,445.0,9,92.01,halls refrigeration
153.0,424.0,424.0,5,13.4,lk transport store rite logistics
167.0,25.0,245.0,2,82.44,mainstream nz ltd
167.0,25.0,1.0,2,31.49,cargo plus ltd
167.0,25.0,1.0,2,33.13,mainstream nz ltd
167.0,25.0,424.0,2,67.36,mainstream nz ltd
167.0,25.0,86.0,2,88.46,mainstream nz ltd
167.0,25.0,184.0,2,47.09,mainstream nz ltd
67.0,49.0,18.0,8,297.6,mainstream nz ltd
162.0,49.0,424.0,8,357.3,stl linehaul
74.0,424.0,424.0,4,526.87,bascik transport
104.0,49.0,431.0,9,138.0,halls refrigeration
162.0,49.0,49.0,5,128.85,freightplus ltd
127.0,453.0,323.0,2,460.56,stl linehaul
183.0,49.0,424.0,2,58.19,bascik transport
162.0,49.0,453.0,8,41.07,stl linehaul
167.0,25.0,79.0,2,52.55,mainstream nz ltd
74.0,49.0,424.0,2,64.16,bascik transport
183.0,49.0,424.0,2,58.48,bascik transport
183.0,49.0,424.0,2,58.48,bascik transport
167.0,25.0,453.0,2,46.06,mainstream nz ltd
183.0,49.0,281.0,2,35.0,transfreight
127.0,323.0,453.0,2,460.56,stl linehaul
103.0,454.0,424.0,6,30.0,booth's transport (si) ltd
183.0,49.0,424.0,2,58.19,bascik transport
183.0,49.0,424.0,2,58.19,bascik transport
74.0,49.0,424.0,2,400.1,bascik transport
183.0,49.0,424.0,2,58.38,bascik transport
162.0,49.0,187.0,8,33.6,stl linehaul
162.0,49.0,453.0,8,33.6,stl linehaul
162.0,49.0,424.0,8,156.6,stl linehaul
183.0,49.0,424.0,2,58.48,bascik transport
183.0,49.0,424.0,2,58.48,bascik transport
104.0,49.0,453.0,9,120.76,halls refrigeration
67.0,49.0,220.0,2,59.17,mainstream nz ltd
162.0,49.0,259.0,8,565.92,transcon
67.0,253.0,220.0,2,240.0,jets transport ltd
104.0,49.0,395.0,9,92.01,halls refrigeration
162.0,49.0,424.0,8,297.0,stl linehaul
74.0,245.0,49.0,2,33.14,booth's transport (si) ltd
74.0,245.0,49.0,2,75.32,bascik transport
74.0,424.0,424.0,4,529.87,bascik transport
183.0,49.0,424.0,2,58.19,bascik transport
183.0,49.0,281.0,2,35.0,transfreight
104.0,49.0,49.0,5,73.44,freightplus ltd
183.0,49.0,281.0,2,35.0,transfreight
183.0,49.0,424.0,2,58.19,bascik transport
162.0,49.0,191.0,8,38.36,stl linehaul
103.0,80.0,424.0,2,30.0,booth's transport (si) ltd
167.0,25.0,77.0,2,52.52,mainstream nz ltd
67.0,49.0,191.0,2,154.13,stl linehaul
183.0,49.0,424.0,2,101.29,bascik transport
162.0,49.0,49.0,5,31.5,cargo plus ltd
183.0,49.0,424.0,2,58.19,bascik transport
103.0,450.0,424.0,2,30.0,booth's transport (si) ltd
153.0,424.0,286.0,2,49.86,booth's transport (si) ltd
139.0,49.0,49.0,3,262.5,angel transport
93.0,49.0,453.0,8,33.6,stl linehaul
93.0,49.0,220.0,8,167.86,stl linehaul
139.0,49.0,49.0,3,123.75,angel transport
93.0,49.0,221.0,8,35.35,stl linehaul
139.0,49.0,49.0,5,50.95,cargo plus ltd
139.0,49.0,49.0,5,49.93,cargo plus ltd
139.0,49.0,49.0,3,150.0,angel transport
153.0,424.0,288.0,2,30.0,booth's transport (si) ltd
153.0,424.0,38.0,2,30.0,booth's transport (si) ltd
153.0,424.0,246.0,2,26.71,booth's transport (si) ltd
139.0,49.0,49.0,5,224.18,cargo plus ltd
139.0,49.0,49.0,3,110.0,angel transport
93.0,49.0,511.0,8,93.25,mainstream nz ltd
93.0,49.0,50.0,2,155.63,mainstream nz ltd
103.0,112.0,424.0,2,30.58,mackenzie transport
153.0,424.0,172.0,2,26.37,booth's transport (si) ltd
103.0,86.0,424.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,26.37,booth's transport (si) ltd
153.0,424.0,424.0,5,58.76,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,26.37,booth's transport (si) ltd
153.0,424.0,457.0,2,30.0,booth's transport (si) ltd
113.0,294.0,49.0,2,1800.0,bascik transport
64.0,49.0,424.0,2,58.46,bascik transport
135.0,49.0,111.0,2,68.24,bascik transport
155.0,49.0,424.0,2,58.48,bascik transport
93.0,49.0,187.0,8,33.6,stl linehaul
98.0,49.0,453.0,8,128.95,stl linehaul
104.0,49.0,395.0,9,92.01,halls refrigeration
153.0,424.0,196.0,2,26.37,booth's transport (si) ltd
103.0,280.0,424.0,2,30.0,booth's transport (si) ltd
74.0,245.0,245.0,2,30.0,t&g transport
183.0,49.0,424.0,2,58.48,bascik transport
162.0,49.0,49.0,5,15.75,cargo plus ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
153.0,424.0,64.0,2,43.42,booth's transport (si) ltd
74.0,245.0,424.0,2,86.0,t&g transport
74.0,245.0,424.0,2,18.56,lk transport store rite logistics
74.0,49.0,245.0,2,314.72,bascik transport
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,427.0,2,43.2,frews tpt ltd
104.0,49.0,49.0,5,15.75,cargo plus ltd
67.0,49.0,49.0,5,15.75,cargo plus ltd
167.0,424.0,25.0,2,104.84,bascik transport
167.0,25.0,505.0,2,33.27,mainstream nz ltd
153.0,424.0,460.0,2,30.0,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
162.0,49.0,49.0,5,30.0,freightplus ltd
103.0,80.0,424.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,7.55,booth's transport (si) ltd
153.0,424.0,215.0,2,30.0,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,74.06,booth's transport (si) ltd
153.0,424.0,381.0,2,30.0,booth's transport (si) ltd
153.0,424.0,215.0,2,30.0,booth's transport (si) ltd
153.0,424.0,288.0,2,26.37,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
153.0,424.0,192.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,381.0,2,46.97,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
74.0,424.0,291.0,2,30.0,booth's transport (si) ltd
104.0,49.0,49.0,5,15.75,cargo plus ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
153.0,424.0,424.0,5,15.0,booth's transport (si) ltd
153.0,424.0,225.0,2,30.6,booth's transport (si) ltd
183.0,49.0,424.0,2,58.48,bascik transport
183.0,49.0,424.0,2,58.48,bascik transport
78.0,49.0,164.0,8,77.6,mainstream nz ltd
153.0,424.0,225.0,2,66.1,booth's transport (si) ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
104.0,49.0,49.0,5,63.0,cargo plus ltd
103.0,280.0,424.0,2,55.8,booth's transport (si) ltd
183.0,49.0,1.0,2,27.46,mainstream nz ltd
167.0,25.0,290.0,2,35.62,mainstream nz ltd
153.0,424.0,302.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
183.0,49.0,424.0,2,58.48,bascik transport
183.0,49.0,424.0,2,58.48,bascik transport
103.0,434.0,424.0,2,30.0,booth's transport (si) ltd
167.0,25.0,245.0,2,103.98,mainstream nz ltd
104.0,49.0,153.0,9,82.11,halls refrigeration
153.0,424.0,64.0,2,30.0,booth's transport (si) ltd
183.0,49.0,424.0,2,58.48,bascik transport
67.0,49.0,191.0,2,35.0,transfreight
153.0,424.0,108.0,2,45.0,booth's transport (si) ltd
153.0,424.0,57.0,2,38.95,booth's transport (si) ltd
183.0,49.0,1.0,2,18.82,mainstream nz ltd
153.0,424.0,34.0,2,38.95,booth's transport (si) ltd
74.0,424.0,245.0,2,46.52,booth's transport (si) ltd
103.0,434.0,424.0,2,30.0,booth's transport (si) ltd
183.0,49.0,424.0,2,58.48,bascik transport
104.0,49.0,445.0,9,92.01,halls refrigeration
153.0,424.0,446.0,2,26.37,booth's transport (si) ltd
153.0,424.0,215.0,2,51.1,booth's transport (si) ltd
153.0,424.0,225.0,2,64.63,booth's transport (si) ltd
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
153.0,424.0,381.0,2,30.0,booth's transport (si) ltd
103.0,86.0,424.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,26.37,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,13.4,lk transport store rite logistics
4.0,453.0,49.0,8,80.02,stl linehaul
113.0,49.0,49.0,5,15.75,cargo plus ltd
98.0,49.0,453.0,8,136.77,stl linehaul
167.0,25.0,203.0,2,60.79,mainstream nz ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
162.0,49.0,49.0,5,78.75,cargo plus ltd
183.0,49.0,281.0,2,35.0,transfreight
104.0,49.0,49.0,5,15.75,cargo plus ltd
103.0,86.0,424.0,2,30.0,booth's transport (si) ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
153.0,424.0,381.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,30.0,booth's transport (si) ltd
153.0,424.0,245.0,2,30.0,booth's transport (si) ltd
183.0,49.0,424.0,2,58.48,bascik transport
104.0,49.0,49.0,5,35.0,transfreight
183.0,49.0,424.0,2,58.48,bascik transport
183.0,49.0,281.0,2,35.0,transfreight
162.0,49.0,49.0,5,73.2,freightplus ltd
103.0,234.0,424.0,2,13.4,lk transport store rite logistics
183.0,49.0,281.0,2,35.0,transfreight
153.0,424.0,80.0,2,7.55,booth's transport (si) ltd
153.0,424.0,80.0,2,35.5,booth's transport (si) ltd
153.0,424.0,80.0,2,37.33,booth's transport (si) ltd
153.0,38.0,424.0,2,30.0,booth's transport (si) ltd
113.0,424.0,424.0,5,28.81,lk transport store rite logistics
153.0,424.0,233.0,2,20.62,lk transport store rite logistics
103.0,86.0,424.0,2,62.3,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,424.0,5,15.0,booth's transport (si) ltd
162.0,49.0,49.0,5,15.75,cargo plus ltd
153.0,424.0,49.0,2,58.48,bascik transport
113.0,424.0,253.0,2,30.0,booth's transport (si) ltd
183.0,49.0,1.0,2,21.78,mainstream nz ltd
153.0,424.0,80.0,2,41.68,booth's transport (si) ltd
153.0,424.0,502.0,2,30.0,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
113.0,49.0,281.0,2,36.29,mainstream nz ltd
113.0,424.0,193.0,8,45.0,booth's transport (si) ltd
104.0,49.0,49.0,5,15.75,cargo plus ltd
183.0,49.0,424.0,2,58.48,bascik transport
103.0,264.0,424.0,2,38.95,booth's transport (si) ltd
113.0,424.0,294.0,2,296.65,sollys
183.0,49.0,424.0,2,58.48,bascik transport
74.0,424.0,49.0,2,58.48,bascik transport
103.0,86.0,424.0,2,30.0,booth's transport (si) ltd
103.0,111.0,424.0,2,30.0,booth's transport (si) ltd
104.0,49.0,453.0,7,120.76,halls refrigeration
104.0,49.0,49.0,3,332.5,angel transport
183.0,49.0,281.0,2,35.0,transfreight
67.0,49.0,424.0,2,58.48,bascik transport
167.0,25.0,381.0,2,111.48,mainstream nz ltd
153.0,424.0,146.0,2,60.21,booth's transport (si) ltd
153.0,424.0,49.0,2,58.48,bascik transport
162.0,49.0,49.0,5,15.75,cargo plus ltd
183.0,49.0,424.0,2,39.27,mainstream nz ltd
15.0,245.0,245.0,5,32.3,t&g transport
67.0,49.0,378.0,2,31.49,cargo plus ltd
103.0,80.0,424.0,2,72.94,booth's transport (si) ltd
153.0,424.0,180.0,2,72.94,booth's transport (si) ltd
153.0,424.0,80.0,2,30.0,booth's transport (si) ltd
153.0,424.0,107.0,2,35.34,booth's transport (si) ltd
153.0,424.0,389.0,2,55.0,booth's transport (si) ltd
103.0,424.0,424.0,2,63.07,frews tpt ltd
153.0,424.0,49.0,2,58.19,bascik transport
153.0,424.0,268.0,5,15.0,booth's transport (si) ltd
153.0,424.0,424.0,5,26.37,booth's transport (si) ltd
153.0,424.0,424.0,5,7.55,booth's transport (si) ltd
113.0,49.0,339.0,2,122.2,mainstream nz ltd
72.0,49.0,221.0,8,36.84,stl linehaul
153.0,424.0,225.0,2,30.0,booth's transport (si) ltd
113.0,453.0,253.0,8,40.0,stl linehaul
113.0,49.0,424.0,2,236.43,stl linehaul
113.0,49.0,303.0,8,176.4,stl linehaul
113.0,49.0,303.0,8,127.4,booth's transport (si) ltd
162.0,49.0,424.0,8,465.3,stl linehaul
162.0,49.0,220.0,8,95.95,stl linehaul
113.0,49.0,424.0,8,75.0,stl linehaul
162.0,49.0,424.0,8,180.0,stl linehaul
74.0,49.0,86.0,8,340.2,stl linehaul
